postalCode,RegionLabel,IdRegion
0130385,秋田県,05
0130402,秋田県,05
0130404,秋田県,05
0130405,秋田県,05
0130406,秋田県,05
0130407,秋田県,05
0130408,秋田県,05
0130409,秋田県,05
0130411,秋田県,05
0130412,秋田県,05
0130413,秋田県,05
0130414,秋田県,05
0130415,秋田県,05
0130416,秋田県,05
0130417,秋田県,05
0130418,秋田県,05
0130419,秋田県,05
0130421,秋田県,05
0130422,秋田県,05
0130423,秋田県,05
0130424,秋田県,05
0130425,秋田県,05
0130426,秋田県,05
0130427,秋田県,05
0130428,秋田県,05
0130429,秋田県,05
0130431,秋田県,05
0130432,秋田県,05
0130433,秋田県,05
0130434,秋田県,05
0130435,秋田県,05
0130436,秋田県,05
0130437,秋田県,05
0130438,秋田県,05
0130439,秋田県,05
0130441,秋田県,05
0130442,秋田県,05
0130443,秋田県,05
0130444,秋田県,05
0130445,秋田県,05
0130446,秋田県,05
0130447,秋田県,05
0130448,秋田県,05
0130451,秋田県,05
0130452,秋田県,05
0130453,秋田県,05
0130454,秋田県,05
0130455,秋田県,05
0130456,秋田県,05
0130457,秋田県,05
0130458,秋田県,05
0130459,秋田県,05
0130461,秋田県,05
0130462,秋田県,05
0130463,秋田県,05
0130464,秋田県,05
0130465,秋田県,05
0130466,秋田県,05
0130467,秋田県,05
0130468,秋田県,05
0130471,秋田県,05
0130472,秋田県,05
0130473,秋田県,05
0130474,秋田県,05
0130475,秋田県,05
0130476,秋田県,05
0130477,秋田県,05
0130481,秋田県,05
0130482,秋田県,05
0130483,秋田県,05
0130484,秋田県,05
0130485,秋田県,05
0130486,秋田県,05
0130487,秋田県,05
0130488,秋田県,05
0130501,秋田県,05
0130502,秋田県,05
0130503,秋田県,05
0130511,秋田県,05
0130512,秋田県,05
0130513,秋田県,05
0130514,秋田県,05
0130515,秋田県,05
0130516,秋田県,05
0130517,秋田県,05
0130518,秋田県,05
0130519,秋田県,05
0130521,秋田県,05
0130522,秋田県,05
0130523,秋田県,05
0130524,秋田県,05
0130525,秋田県,05
0130526,秋田県,05
0130531,秋田県,05
0130532,秋田県,05
0130533,秋田県,05
0130534,秋田県,05
0130535,秋田県,05
0130536,秋田県,05
0130541,秋田県,05
0130542,秋田県,05
0130543,秋田県,05
0130544,秋田県,05
0130545,秋田県,05
0130546,秋田県,05
0130551,秋田県,05
0130552,秋田県,05
0130561,秋田県,05
0130562,秋田県,05
0130811,秋田県,05
0130812,秋田県,05
0130813,秋田県,05
0130814,秋田県,05
0130821,秋田県,05
0130822,秋田県,05
0130823,秋田県,05
0130824,秋田県,05
0130825,秋田県,05
0130826,秋田県,05
0140000,秋田県,05
0140001,秋田県,05
0140002,秋田県,05
0140003,秋田県,05
0140004,秋田県,05
0140005,秋田県,05
0140006,秋田県,05
0140011,秋田県,05
0140012,秋田県,05
0140013,秋田県,05
0140014,秋田県,05
0140015,秋田県,05
0140016,秋田県,05
0140017,秋田県,05
0140021,秋田県,05
0140022,秋田県,05
